,task_ID,instruction,step_idx,observation_url,action,IP,E,TC,TR,C
859,185_4,Give me the brand of the products that have 3 units left,9,https://pic.imgdb.cn/item/67113410d29ded1a8c712453.png,scroll [down],0.0,1.0,1.0,0.0,0.0
860,185_4,Give me the brand of the products that have 3 units left,10,https://pic.imgdb.cn/item/67113410d29ded1a8c7124a6.png,scroll [down],0.0,1.0,1.0,0.0,0.0
861,185_4,Give me the brand of the products that have 3 units left,11,https://pic.imgdb.cn/item/67113411d29ded1a8c712528.png,scroll [down],0.0,1.0,1.0,0.0,0.0
862,185_4,Give me the brand of the products that have 3 units left,12,https://pic.imgdb.cn/item/67113411d29ded1a8c712554.png,click [16469]button 'product-filters',0.0,1.0,1.0,0.0,0.0
863,185_4,Give me the brand of the products that have 3 units left,13,https://pic.imgdb.cn/item/67113411d29ded1a8c712593.png,type [17185] [3] [0],0.0,1.0,1.0,0.0,0.0
864,185_4,Give me the brand of the products that have 3 units left,14,https://pic.imgdb.cn/item/67113411d29ded1a8c7125cb.png,click [17163]button 'Apply Filters',0.0,1.0,1.0,0.0,0.0
865,185_4,Give me the brand of the products that have 3 units left,15,https://pic.imgdb.cn/item/67113412d29ded1a8c712634.png,stop [N/A],0.0,1.0,1.0,0.0,0.0
866,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [83]link '\ue608 CATALOG',0.0,1.0,1.0,0.0,0.0
867,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,2,https://pic.imgdb.cn/item/67113095d29ded1a8c6de062.png,click [199]link 'Products',0.0,1.0,1.0,0.0,0.0
868,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,3,https://pic.imgdb.cn/item/67113412d29ded1a8c712760.png,type [1909] [tank] [1],0.0,1.0,1.0,0.0,0.0
869,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,4,https://pic.imgdb.cn/item/67113412d29ded1a8c71279b.png,scroll [down],0.0,1.0,1.0,0.0,0.0
870,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,5,https://pic.imgdb.cn/item/67113412d29ded1a8c71279b.png,click [1193]link '\ue603 CUSTOMERS',0.0,1.0,1.0,0.0,0.0
871,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,6,https://pic.imgdb.cn/item/67113413d29ded1a8c71282c.png,scroll [down],0.0,1.0,1.0,0.0,0.0
872,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,7,https://pic.imgdb.cn/item/67113413d29ded1a8c71282c.png,scroll [down],0.0,1.0,1.0,0.0,0.0
873,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,8,https://pic.imgdb.cn/item/67113413d29ded1a8c71282c.png,type [1909] [tank reviews] [1],0.0,1.0,1.0,0.0,0.0
874,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,9,https://pic.imgdb.cn/item/67113413d29ded1a8c71282c.png,type [1909] [tank product reviews] [1],0.0,1.0,1.0,0.0,0.0
875,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,10,https://pic.imgdb.cn/item/67113413d29ded1a8c71282c.png,scroll [down],0.0,1.0,1.0,0.0,0.0
876,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,11,https://pic.imgdb.cn/item/67113413d29ded1a8c71282c.png,type [1909] [dissatisfied with tank products] [1],0.0,1.0,1.0,0.0,0.0
877,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,12,https://pic.imgdb.cn/item/67113413d29ded1a8c71282c.png,click [1193]link '\ue603 CUSTOMERS',0.0,1.0,1.0,0.0,0.0
878,116_1,Show me the name of the customers who have expressed dissatisfaction with tanks products?,13,https://pic.imgdb.cn/item/67113415d29ded1a8c712b4a.png,stop [N/A],0.0,1.0,1.0,0.0,0.0
879,5_1,What is the top-1 best-selling product type in Jan 2023,1,https://pic.imgdb.cn/item/6711306fd29ded1a8c6dac86.png,stop [Quest Lumaflex™ Band],0.0,1.0,1.0,0.0,0.0
880,195_2,Get the total payment amount of the last 5 pending orders,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,stop [$194.40 + $190.00 + $151.40 + $188.20 + $83.40],0.0,1.0,1.0,0.0,0.0
881,551_2,Add new size 30 and 31 to all color variants of Diana Tights,1,https://pic.imgdb.cn/item/67113416d29ded1a8c712c74.png,click [83]link '\ue608 CATALOG',0.0,1.0,1.0,0.0,0.0
882,551_2,Add new size 30 and 31 to all color variants of Diana Tights,2,https://pic.imgdb.cn/item/67113416d29ded1a8c712cd5.png,click [199]link 'Products',0.0,1.0,1.0,0.0,0.0
883,551_2,Add new size 30 and 31 to all color variants of Diana Tights,3,https://pic.imgdb.cn/item/67113416d29ded1a8c712d25.png,click [2300]link 'Edit Diana Tights-28-Black',0.0,1.0,1.0,0.0,0.0
884,551_2,Add new size 30 and 31 to all color variants of Diana Tights,4,https://pic.imgdb.cn/item/67113417d29ded1a8c712d86.png,click [4578]button 'Add Attribute',0.0,1.0,1.0,0.0,0.0
885,551_2,Add new size 30 and 31 to all color variants of Diana Tights,5,https://pic.imgdb.cn/item/67113417d29ded1a8c712dc8.png,click [6406]button 'Create New Attribute',0.0,1.0,1.0,0.0,0.0
886,551_2,Add new size 30 and 31 to all color variants of Diana Tights,6,https://pic.imgdb.cn/item/67113417d29ded1a8c712dff.png,type [7204] [Size 30] [0],0.0,1.0,1.0,0.0,0.0
887,551_2,Add new size 30 and 31 to all color variants of Diana Tights,7,https://pic.imgdb.cn/item/67113417d29ded1a8c712e72.png,click [7276]button 'Save Attribute',0.0,1.0,1.0,0.0,0.0
888,551_2,Add new size 30 and 31 to all color variants of Diana Tights,8,https://pic.imgdb.cn/item/67113417d29ded1a8c712eac.png,click [4579]button 'Save',0.0,1.0,1.0,0.0,0.0
889,551_2,Add new size 30 and 31 to all color variants of Diana Tights,9,https://pic.imgdb.cn/item/67113418d29ded1a8c712f42.png,click [9369]link '\ue608 CATALOG',0.0,1.0,1.0,0.0,0.0
890,551_2,Add new size 30 and 31 to all color variants of Diana Tights,10,https://pic.imgdb.cn/item/67113418d29ded1a8c712f99.png,click [9498]link 'Products',0.0,1.0,1.0,0.0,0.0
891,551_2,Add new size 30 and 31 to all color variants of Diana Tights,11,https://pic.imgdb.cn/item/67113418d29ded1a8c713000.png,type [12346] [Diana Tights] [1],0.0,1.0,1.0,0.0,0.0
892,551_2,Add new size 30 and 31 to all color variants of Diana Tights,12,https://pic.imgdb.cn/item/67113419d29ded1a8c7130ad.png,click [12347]button 'Search',0.0,1.0,1.0,0.0,0.0
893,551_2,Add new size 30 and 31 to all color variants of Diana Tights,13,https://pic.imgdb.cn/item/67113419d29ded1a8c7130ef.png,type [12346] [Diana] [1],0.0,1.0,1.0,0.0,0.0
894,551_2,Add new size 30 and 31 to all color variants of Diana Tights,14,https://pic.imgdb.cn/item/67113419d29ded1a8c713132.png,type [12346] [Diana Tights] [1],0.0,1.0,1.0,0.0,0.0
895,551_2,Add new size 30 and 31 to all color variants of Diana Tights,15,https://pic.imgdb.cn/item/6711341ad29ded1a8c713180.png,click [12347]button 'Search',0.0,1.0,1.0,0.0,0.0
896,551_2,Add new size 30 and 31 to all color variants of Diana Tights,16,https://pic.imgdb.cn/item/6711341ad29ded1a8c7131b9.png,type [12346] [Diana Tights] [1],0.0,1.0,1.0,0.0,0.0
897,545_1,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,1,https://pic.imgdb.cn/item/6711308ed29ded1a8c6dd627.png,click [83]link '\ue608 CATALOG',0.0,1.0,1.0,0.0,0.0
898,545_1,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,2,https://pic.imgdb.cn/item/671130bad29ded1a8c6e12b8.png,click [199]link 'Products',0.0,1.0,1.0,0.0,0.0
899,545_1,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,3,https://pic.imgdb.cn/item/6711341bd29ded1a8c7132bc.png,type [1896] [Radiant Tee] [1],0.0,1.0,1.0,0.0,0.0
900,545_1,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,4,https://pic.imgdb.cn/item/6711341bd29ded1a8c7132ed.png,click [1897]button 'Search',0.0,1.0,1.0,0.0,0.0
901,545_1,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,5,https://pic.imgdb.cn/item/6711341bd29ded1a8c713339.png,scroll [down],0.0,1.0,1.0,0.0,0.0
902,545_1,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,6,https://pic.imgdb.cn/item/6711341bd29ded1a8c713339.png,stop [N/A],0.0,1.0,1.0,0.0,0.0
903,195_3,Get the total payment amount of the last 5 pending orders,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,stop [$194.40 + $190.00 + $151.40 + $188.20 + $83.40],0.0,1.0,1.0,0.0,0.0
904,211_2,Find the customer name and email with phone number 8015551212,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [86]link '\ue603 CUSTOMERS',1.0,5.0,3.0,1.0,1.0
905,211_2,Find the customer name and email with phone number 8015551212,2,https://pic.imgdb.cn/item/671130d9d29ded1a8c6e3a87.png,click [219]link 'All Customers',3.0,5.0,3.0,1.0,1.0
906,211_2,Find the customer name and email with phone number 8015551212,3,https://pic.imgdb.cn/item/671130dad29ded1a8c6e3b39.png,"stop [Sean Miller, sean.miller@gmail.com]",3.0,5.0,3.0,1.0,1.0
907,5_2,What is the top-1 best-selling product type in Jan 2023,1,https://pic.imgdb.cn/item/6711306fd29ded1a8c6dac86.png,stop [Quest Lumaflex™ Band],0.0,1.0,1.0,0.0,0.0
908,348_1,How many reviews our shop received in May 2023?,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [843]link 'Go to Advanced Reporting \ue644',1.0,5.0,3.0,1.0,1.0
909,348_1,How many reviews our shop received in May 2023?,2,https://pic.imgdb.cn/item/67113139d29ded1a8c6eb874.png,click [95]link '\ue60a REPORTS',0.0,5.0,3.0,1.0,0.0
910,348_1,How many reviews our shop received in May 2023?,3,https://pic.imgdb.cn/item/67113087d29ded1a8c6dcc90.png,click [418]StaticText 'Reviews',0.0,5.0,3.0,1.0,1.0
911,348_1,How many reviews our shop received in May 2023?,4,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbda4.png,click [95]link '\ue60a REPORTS',0.0,5.0,3.0,1.0,0.0
912,348_1,How many reviews our shop received in May 2023?,5,https://pic.imgdb.cn/item/6711341ed29ded1a8c7136b4.png,click [83]link '\ue608 CATALOG',1.0,5.0,3.0,0.0,0.0
913,348_1,How many reviews our shop received in May 2023?,6,https://pic.imgdb.cn/item/67113120d29ded1a8c6e98c5.png,click [311]link 'All Reviews',3.0,5.0,3.0,1.0,1.0
914,348_1,How many reviews our shop received in May 2023?,7,https://pic.imgdb.cn/item/6711341fd29ded1a8c713736.png,stop [0],3.0,5.0,3.0,1.0,1.0
915,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,1,https://pic.imgdb.cn/item/6711307fd29ded1a8c6dc28d.png,click [83]link '\ue608 CATALOG',0.0,1.0,1.0,0.0,0.0
916,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,2,https://pic.imgdb.cn/item/67113416d29ded1a8c712cd5.png,click [199]link 'Products',0.0,1.0,1.0,0.0,0.0
917,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,3,https://pic.imgdb.cn/item/67113420d29ded1a8c713889.png,type [1876] [Radiant Tee] [1],0.0,1.0,1.0,0.0,0.0
918,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,4,https://pic.imgdb.cn/item/67113420d29ded1a8c7138c6.png,click [1877]button 'Search',0.0,1.0,1.0,0.0,0.0
919,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,5,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
920,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,6,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
921,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,7,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
922,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,8,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,click [1877]button 'Search' focused: True,0.0,1.0,1.0,0.0,0.0
923,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,9,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
924,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,10,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
925,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,11,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
926,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,12,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
927,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,13,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
928,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,14,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
929,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,15,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
930,545_2,Update the description of Radiant Tee to highlight the real user positive reviews by quoting the comments,16,https://pic.imgdb.cn/item/67113420d29ded1a8c7138fb.png,scroll [down],0.0,1.0,1.0,0.0,0.0
931,499_1,Update order #304 with the USPS tracking number 13849373987,1,https://pic.imgdb.cn/item/671133ebd29ded1a8c70f67a.png,click [80]link '\ue60b SALES',0.0,1.0,1.0,0.0,0.0
932,499_1,Update order #304 with the USPS tracking number 13849373987,2,https://pic.imgdb.cn/item/67113423d29ded1a8c713ca6.png,click [160]link 'Orders',0.0,1.0,1.0,0.0,0.0
933,499_1,Update order #304 with the USPS tracking number 13849373987,3,https://pic.imgdb.cn/item/67113423d29ded1a8c713cfe.png,type [1909] [304] [1],0.0,1.0,1.0,0.0,0.0
934,499_1,Update order #304 with the USPS tracking number 13849373987,4,https://pic.imgdb.cn/item/67113424d29ded1a8c713d3a.png,click [12839]button 'Clear all',0.0,1.0,1.0,0.0,0.0
935,499_1,Update order #304 with the USPS tracking number 13849373987,5,https://pic.imgdb.cn/item/67113424d29ded1a8c713d8e.png,type [1909] [304] [1],0.0,1.0,1.0,0.0,0.0
936,499_1,Update order #304 with the USPS tracking number 13849373987,6,https://pic.imgdb.cn/item/67113424d29ded1a8c713d3a.png,stop [N/A],0.0,1.0,1.0,0.0,0.0
937,6_1,What are the top-5 best-selling product in 2023,1,https://pic.imgdb.cn/item/671133fcd29ded1a8c710add.png,"stop [Sprite Stasis Ball 65 cm, Quest Lumaflex™ Band, Sprite Yoga Strap 6 foot, Sprite Stasis Ball 55 cm, Overnight Duffle]",0.0,1.0,1.0,0.0,0.0
938,772_1,Delete all pending negative reviews for Circe fleece,1,https://pic.imgdb.cn/item/671130c9d29ded1a8c6e262c.png,stop [N/A],3.0,5.0,3.0,0.0,1.0
939,772_1,Delete all pending negative reviews for Circe fleece,2,https://pic.imgdb.cn/item/67113425d29ded1a8c713f19.png,click [314]link 'Pending Reviews',3.0,5.0,3.0,1.0,1.0
940,772_1,Delete all pending negative reviews for Circe fleece,3,https://pic.imgdb.cn/item/67113425d29ded1a8c713f6d.png,stop [N/A],3.0,5.0,3.0,1.0,1.0
941,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [80]link '\ue60b SALES',0.0,1.0,1.0,0.0,0.0
942,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,2,https://pic.imgdb.cn/item/6711307fd29ded1a8c6dc22f.png,click [160]link 'Orders',0.0,1.0,1.0,0.0,0.0
943,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,3,https://pic.imgdb.cn/item/671130add29ded1a8c6dfef1.png,click [5970]link 'View',0.0,1.0,1.0,0.0,0.0
944,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,4,https://pic.imgdb.cn/item/67113426d29ded1a8c714136.png,"note [Order #000000242 cancelled on May 15, 2023, Payment method: Check / Money order, Shipping & Handling: $15.00]",0.0,1.0,1.0,0.0,0.0
945,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,5,https://pic.imgdb.cn/item/67113426d29ded1a8c714136.png,go_back,0.0,1.0,1.0,0.0,0.0
946,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,6,https://pic.imgdb.cn/item/671130add29ded1a8c6dfef1.png,click [20489]link 'View',0.0,1.0,1.0,0.0,0.0
947,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,7,https://pic.imgdb.cn/item/67113427d29ded1a8c7141bf.png,go_back,0.0,1.0,1.0,0.0,0.0
948,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,8,https://pic.imgdb.cn/item/671130add29ded1a8c6dfef1.png,click [35200]link 'View',0.0,1.0,1.0,0.0,0.0
949,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,9,https://pic.imgdb.cn/item/67113428d29ded1a8c7142c4.png,"note [Order #000000230 completed on May 19, 2023, Payment method: Check / Money order, Shipping & Handling: $10.00]",0.0,1.0,1.0,0.0,0.0
950,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,10,https://pic.imgdb.cn/item/67113428d29ded1a8c7142c4.png,go_back,0.0,1.0,1.0,0.0,0.0
951,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,11,https://pic.imgdb.cn/item/671130add29ded1a8c6dfef1.png,click [49976]link 'View',0.0,1.0,1.0,0.0,0.0
952,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,12,https://pic.imgdb.cn/item/67113429d29ded1a8c714417.png,"note [Order #000000256 completed on May 14, 2023, Payment method: Check / Money order, Shipping & Handling: $5.00]",0.0,1.0,1.0,0.0,0.0
953,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,13,https://pic.imgdb.cn/item/67113429d29ded1a8c714417.png,go_back,0.0,1.0,1.0,0.0,0.0
954,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,14,https://pic.imgdb.cn/item/671130add29ded1a8c6dfef1.png,click [70601]button '\ue62a',0.0,1.0,1.0,0.0,0.0
955,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,15,https://pic.imgdb.cn/item/6711342ad29ded1a8c7145b8.png,click [64391]link 'View',0.0,1.0,1.0,0.0,0.0
956,196_1,Compare the payment difference of the last 4 cancelled orders and completed orders,16,https://pic.imgdb.cn/item/6711342ad29ded1a8c71462c.png,"note [Order #000000180 cancelled on Jun 13, 2022, Payment method: Check / Money order, Shipping & Handling: $20.00]",0.0,1.0,1.0,0.0,0.0
957,208_1,Find the customer name and email with phone number +1 2058812302,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [86]link '\ue603 CUSTOMERS',0.0,1.0,1.0,0.0,0.0
958,208_1,Find the customer name and email with phone number +1 2058812302,2,https://pic.imgdb.cn/item/671130eed29ded1a8c6e5427.png,click [219]link 'All Customers',0.0,1.0,1.0,0.0,0.0
959,208_1,Find the customer name and email with phone number +1 2058812302,3,https://pic.imgdb.cn/item/671130dad29ded1a8c6e3b39.png,stop [N/A],0.0,1.0,1.0,0.0,0.0
960,704_1,"Today is 3/15/2023, generate a sales order report for last month",1,https://pic.imgdb.cn/item/6711342bd29ded1a8c7147b2.png,click [845]link 'Go to Advanced Reporting \ue644',0.0,1.0,1.0,0.0,0.0
961,704_1,"Today is 3/15/2023, generate a sales order report for last month",2,https://pic.imgdb.cn/item/6711342bd29ded1a8c714807.png,click [845]link 'Go to Advanced Reporting \ue644' focused: True,0.0,1.0,1.0,0.0,0.0
962,704_1,"Today is 3/15/2023, generate a sales order report for last month",3,https://pic.imgdb.cn/item/6711342bd29ded1a8c714807.png,click [845]link 'Go to Advanced Reporting \ue644' focused: True,0.0,1.0,1.0,0.0,0.0
963,704_1,"Today is 3/15/2023, generate a sales order report for last month",4,https://pic.imgdb.cn/item/6711342bd29ded1a8c714807.png,click [845]link 'Go to Advanced Reporting \ue644' focused: True,0.0,1.0,1.0,0.0,0.0
964,704_1,"Today is 3/15/2023, generate a sales order report for last month",5,https://pic.imgdb.cn/item/6711342cd29ded1a8c714911.png,click [845]link 'Go to Advanced Reporting \ue644' focused: True,0.0,1.0,1.0,0.0,0.0
965,704_1,"Today is 3/15/2023, generate a sales order report for last month",6,https://pic.imgdb.cn/item/6711342cd29ded1a8c7149c0.png,click [845]link 'Go to Advanced Reporting \ue644' focused: True,0.0,1.0,1.0,0.0,0.0
966,704_1,"Today is 3/15/2023, generate a sales order report for last month",7,https://pic.imgdb.cn/item/6711342cd29ded1a8c7149c0.png,click [845]link 'Go to Advanced Reporting \ue644' focused: True,0.0,1.0,1.0,0.0,0.0
967,704_1,"Today is 3/15/2023, generate a sales order report for last month",8,https://pic.imgdb.cn/item/6711342cd29ded1a8c7149c0.png,click [845]link 'Go to Advanced Reporting \ue644' focused: True,0.0,1.0,1.0,0.0,0.0
968,704_1,"Today is 3/15/2023, generate a sales order report for last month",9,https://pic.imgdb.cn/item/6711342cd29ded1a8c7149c0.png,click [95]link '\ue60a REPORTS',0.0,1.0,1.0,0.0,0.0
969,704_1,"Today is 3/15/2023, generate a sales order report for last month",10,https://pic.imgdb.cn/item/6711307bd29ded1a8c6dbda4.png,click [443]link 'Orders',0.0,1.0,1.0,0.0,0.0
970,704_1,"Today is 3/15/2023, generate a sales order report for last month",11,https://pic.imgdb.cn/item/6711342dd29ded1a8c714c74.png,type [1358] [02/01/2023] [0],0.0,1.0,1.0,0.0,0.0
971,704_1,"Today is 3/15/2023, generate a sales order report for last month",12,https://pic.imgdb.cn/item/6711342dd29ded1a8c714cca.png,type [1360] [02/28/2023] [0],0.0,1.0,1.0,0.0,0.0
972,704_1,"Today is 3/15/2023, generate a sales order report for last month",13,https://pic.imgdb.cn/item/6711342ed29ded1a8c714d3b.png,click [1569]button 'Show Report',0.0,1.0,1.0,0.0,0.0
973,704_1,"Today is 3/15/2023, generate a sales order report for last month",14,https://pic.imgdb.cn/item/6711342ed29ded1a8c714d80.png,click [3642]button 'Show Report',0.0,1.0,1.0,0.0,0.0
974,704_1,"Today is 3/15/2023, generate a sales order report for last month",15,https://pic.imgdb.cn/item/6711342ed29ded1a8c714d80.png,click [5521]button 'Show Report',0.0,1.0,1.0,0.0,0.0
975,704_1,"Today is 3/15/2023, generate a sales order report for last month",16,https://pic.imgdb.cn/item/6711342ed29ded1a8c714d80.png,stop [Report generated for February 2023 is displayed on the page.],0.0,1.0,1.0,0.0,0.0
976,472_1,Cancel order 299,1,https://pic.imgdb.cn/item/6711308ed29ded1a8c6dd627.png,click [916]row 'http://metis.lti.cs.cmu.edu:7780/admin/sales/order/view/order_id/299/',3.0,5.0,3.0,1.0,1.0
977,472_1,Cancel order 299,2,https://pic.imgdb.cn/item/6711342fd29ded1a8c714f5c.png,stop [Order 299 is already canceled.],3.0,5.0,3.0,1.0,1.0
978,6_2,What are the top-5 best-selling product in 2023,1,https://pic.imgdb.cn/item/6711306fd29ded1a8c6dac86.png,"stop [Quest Lumaflex™ Band, Sprite Yoga Strap 6 foot, Sprite Stasis Ball 65 cm, Overnight Duffle, Sprite Stasis Ball 55 cm]",0.0,1.0,1.0,0.0,0.0
979,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",1,https://pic.imgdb.cn/item/67113089d29ded1a8c6dcfec.png,click [917]row 'http://metis.lti.cs.cmu.edu:7780/admin/sales/order/view/order_id/65/',3.0,3.0,2.0,1.0,1.0
980,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",2,https://pic.imgdb.cn/item/67113430d29ded1a8c715009.png,click [3912]link 'Edit',3.0,3.0,2.0,1.0,1.0
981,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",3,https://pic.imgdb.cn/item/67113430d29ded1a8c715049.png,type [5090] [789 Pine Lane] [0],3.0,3.0,2.0,1.0,1.0
982,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",4,https://pic.imgdb.cn/item/67113430d29ded1a8c7150a0.png,type [5102] [San Francisco] [0],3.0,3.0,2.0,1.0,1.0
983,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",5,https://pic.imgdb.cn/item/67113430d29ded1a8c715105.png,type [5204] [CA] [0],3.0,3.0,2.0,1.0,1.0
984,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",6,https://pic.imgdb.cn/item/67113431d29ded1a8c7151a0.png,type [5105] [94102] [0],3.0,3.0,2.0,1.0,1.0
985,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",7,https://pic.imgdb.cn/item/67113431d29ded1a8c7151f5.png,click [5255]button 'Save Order Address',3.0,3.0,2.0,1.0,1.0
986,539_1,"Modify the address of order #65 to 789 Pine Lane, San Francisco, CA, 94102",8,https://pic.imgdb.cn/item/67113431d29ded1a8c715288.png,stop [Completed],3.0,3.0,2.0,1.0,1.0
987,208_2,Find the customer name and email with phone number +1 2058812302,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [86]link '\ue603 CUSTOMERS',0.0,1.0,1.0,0.0,0.0
988,208_2,Find the customer name and email with phone number +1 2058812302,2,https://pic.imgdb.cn/item/671130eed29ded1a8c6e5427.png,click [219]link 'All Customers',0.0,1.0,1.0,0.0,0.0
989,208_2,Find the customer name and email with phone number +1 2058812302,3,https://pic.imgdb.cn/item/671130dad29ded1a8c6e3b39.png,stop [N/A],0.0,1.0,1.0,0.0,0.0
990,203_1,Get the purchase date and order id of the most recent pending order,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [916]row 'http://metis.lti.cs.cmu.edu:7780/admin/sales/order/view/order_id/299/',3.0,5.0,3.0,1.0,1.0
991,203_1,Get the purchase date and order id of the most recent pending order,2,https://pic.imgdb.cn/item/67113432d29ded1a8c7154ac.png,"stop [Order ID: 000000299, Purchase Date: May 31, 2023]",3.0,5.0,3.0,1.0,1.0
992,197_1,Get the total payment amount of the last 5 non-cancelled orders,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,stop [$194.40 + $190.00 + $151.40 + $188.20 + $83.40],0.0,1.0,1.0,0.0,0.0
993,705_1,"Today is 3/15/2023, generate a sales order report over the last 45 days",1,https://pic.imgdb.cn/item/67113433d29ded1a8c715533.png,type [10] [admin_username] [0],0.0,1.0,1.0,0.0,0.0
994,705_1,"Today is 3/15/2023, generate a sales order report over the last 45 days",2,https://pic.imgdb.cn/item/67113433d29ded1a8c715566.png,type [31] [admin_password] [0],0.0,1.0,1.0,0.0,0.0
