,task_ID,instruction,step_idx,observation_url,action,IP,E,TC,TR,C
1,212_3,Find the customer name and email with phone number 555-229-3326,2,https://pic.imgdb.cn/item/671130eed29ded1a8c6e5427.png,click [219]link 'All Customers',1.0,0.5,0.5,1.0,1.0
2,212_3,Find the customer name and email with phone number 555-229-3326,3,https://pic.imgdb.cn/item/671130dad29ded1a8c6e3b39.png,"stop [Veronica Costello, roni_cost@example.com]",1.0,0.5,0.5,1.0,1.0
0,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",2,https://pic.imgdb.cn/item/6711312cd29ded1a8c6ea675.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
2,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",3,https://pic.imgdb.cn/item/6711351ad29ded1a8c72859a.png,click [2959]button 'Clear all',0.0,0.0,0.0,0.0,0.0
3,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",4,https://pic.imgdb.cn/item/6711308bd29ded1a8c6dd280.png,type [1906] [Ryker Tee Crew Neck] [1],0.0,0.0,0.0,0.0,0.0
4,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",5,https://pic.imgdb.cn/item/6711350fd29ded1a8c7275dc.png,click [1911]button 'Actions',0.0,0.0,0.0,0.0,0.0
5,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",6,https://pic.imgdb.cn/item/6711351bd29ded1a8c728684.png,click [1911]button 'Actions' focused: True,0.0,0.0,0.0,0.0,0.0
6,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",7,https://pic.imgdb.cn/item/6711351bd29ded1a8c7286b8.png,click [14565]StaticText 'Ryker Tee Crew Neck',0.0,0.0,0.0,0.0,0.0
7,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",8,https://pic.imgdb.cn/item/6711350fd29ded1a8c7275dc.png,click [1911]button 'Actions',0.0,0.0,0.0,0.0,0.0
8,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",9,https://pic.imgdb.cn/item/6711351bd29ded1a8c728684.png,click [14661]StaticText 'Change status',0.0,0.0,0.0,0.0,0.0
9,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",10,https://pic.imgdb.cn/item/67113510d29ded1a8c7276b9.png,click [14675]StaticText 'Disable',0.0,0.0,0.0,0.0,0.0
10,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",11,https://pic.imgdb.cn/item/67113510d29ded1a8c727735.png,click [14695]button 'OK' focused: True,0.0,0.0,0.0,0.0,0.0
11,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",12,https://pic.imgdb.cn/item/67113095d29ded1a8c6de0d4.png,click [1911]button 'Actions',0.0,0.0,0.0,0.0,0.0
12,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",13,https://pic.imgdb.cn/item/6711351bd29ded1a8c728684.png,click [14735]StaticText 'Change status',0.0,0.0,0.0,0.0,0.0
13,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",14,https://pic.imgdb.cn/item/67113510d29ded1a8c7276b9.png,click [14747]StaticText 'Disable',0.0,0.0,0.0,0.0,0.0
14,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",15,https://pic.imgdb.cn/item/67113510d29ded1a8c727735.png,click [14767]button 'OK' focused: True,0.0,0.0,0.0,0.0,0.0
15,454_2,"Disable Ryker Tee Crew Neck from the site, they are facing some quality issues.",16,https://pic.imgdb.cn/item/67113095d29ded1a8c6de0d4.png,click [1911]button 'Actions',0.0,0.0,0.0,0.0,0.0
0,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [944]row 'http://metis.lti.cs.cmu.edu:7780/admin/search/term/edit/id/13/',0.0,0.0,0.0,0.0,0.0
1,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,2,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
2,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,3,https://pic.imgdb.cn/item/6711312cd29ded1a8c6ea675.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
3,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,4,https://pic.imgdb.cn/item/6711351ed29ded1a8c728af5.png,type [1906] [Antonia racer tank] [1],0.0,0.0,0.0,0.0,0.0
4,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,5,https://pic.imgdb.cn/item/6711351ed29ded1a8c728b29.png,click [7934]link 'Edit Antonia Racer Tank-XS-Yellow',0.0,0.0,0.0,0.0,0.0
5,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,6,https://pic.imgdb.cn/item/6711351fd29ded1a8c728b74.png,scroll [down],0.0,0.0,0.0,0.0,0.0
6,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,7,https://pic.imgdb.cn/item/6711351fd29ded1a8c728ba3.png,scroll [down],0.0,0.0,0.0,0.0,0.0
7,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,8,https://pic.imgdb.cn/item/6711351fd29ded1a8c728c06.png,scroll [down],0.0,0.0,0.0,0.0,0.0
8,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,9,https://pic.imgdb.cn/item/6711351fd29ded1a8c728c3e.png,click [14941]generic '\ue616 Product Reviews',0.0,0.0,0.0,0.0,0.0
9,245_3,Show me the name of the customer who is the most unhappy with Antonia racer tank,10,https://pic.imgdb.cn/item/67113520d29ded1a8c728c91.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,131_1,What's the total number of items sold in the most recent 7 orders?,1,https://pic.imgdb.cn/item/671130aad29ded1a8c6dfbde.png,stop [23],0.0,0.0,0.0,0.0,0.0
0,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,2,https://pic.imgdb.cn/item/6711312cd29ded1a8c6ea675.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
2,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,3,https://pic.imgdb.cn/item/67113521d29ded1a8c728df8.png,type [1985] [Olivia zip jacket] [1],0.0,0.0,0.0,0.0,0.0
3,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,4,https://pic.imgdb.cn/item/67113521d29ded1a8c728e33.png,scroll [down],0.0,0.0,0.0,0.0,0.0
4,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,5,https://pic.imgdb.cn/item/67113521d29ded1a8c728e33.png,click [2959]button 'Clear all',0.0,0.0,0.0,0.0,0.0
5,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,6,https://pic.imgdb.cn/item/67113521d29ded1a8c728ec2.png,scroll [down],0.0,0.0,0.0,0.0,0.0
6,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,7,https://pic.imgdb.cn/item/67113522d29ded1a8c728f0e.png,type [14734] [Olivia zip jacket] [1],0.0,0.0,0.0,0.0,0.0
7,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,8,https://pic.imgdb.cn/item/67113522d29ded1a8c728f58.png,type [1985] [Olivia zip jacket] [1],0.0,0.0,0.0,0.0,0.0
8,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,9,https://pic.imgdb.cn/item/67113522d29ded1a8c728fa0.png,click [14819]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
9,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,10,https://pic.imgdb.cn/item/67113522d29ded1a8c728fee.png,click [14807]link '\ue60b SALES',0.0,0.0,0.0,0.0,0.0
10,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,11,https://pic.imgdb.cn/item/67113523d29ded1a8c729031.png,click [14819]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
11,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,12,https://pic.imgdb.cn/item/67113522d29ded1a8c728fee.png,click [14819]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
12,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,13,https://pic.imgdb.cn/item/67113523d29ded1a8c7290ea.png,click [14819]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
13,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,14,https://pic.imgdb.cn/item/67113524d29ded1a8c729193.png,click [14819]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
14,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,15,https://pic.imgdb.cn/item/67113523d29ded1a8c7290ea.png,click [14819]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
15,244_2,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,16,https://pic.imgdb.cn/item/67113524d29ded1a8c729193.png,click [14819]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
0,119_1,Tell me the reasons why customers like Antonia Racer Tank,1,https://pic.imgdb.cn/item/671130aad29ded1a8c6dfbde.png,click [97]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,119_1,Tell me the reasons why customers like Antonia Racer Tank,2,https://pic.imgdb.cn/item/671134f4d29ded1a8c725317.png,click [211]link 'Products',0.0,0.0,0.0,0.0,0.0
2,119_1,Tell me the reasons why customers like Antonia Racer Tank,3,https://pic.imgdb.cn/item/67113525d29ded1a8c729320.png,type [1921] [Antonia Racer Tank] [1],0.0,0.0,0.0,0.0,0.0
3,119_1,Tell me the reasons why customers like Antonia Racer Tank,4,https://pic.imgdb.cn/item/67113526d29ded1a8c7293ec.png,scroll [down],0.0,0.0,0.0,0.0,0.0
4,119_1,Tell me the reasons why customers like Antonia Racer Tank,5,https://pic.imgdb.cn/item/67113526d29ded1a8c729425.png,scroll [down],0.0,0.0,0.0,0.0,0.0
5,119_1,Tell me the reasons why customers like Antonia Racer Tank,6,https://pic.imgdb.cn/item/67113526d29ded1a8c729425.png,click [2594]link 'Edit Antonia Racer Tank-XS-Black',0.0,0.0,0.0,0.0,0.0
6,119_1,Tell me the reasons why customers like Antonia Racer Tank,7,https://pic.imgdb.cn/item/67113526d29ded1a8c7294d2.png,click [14397]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
7,119_1,Tell me the reasons why customers like Antonia Racer Tank,8,https://pic.imgdb.cn/item/67113527d29ded1a8c729512.png,click [14488]link 'Products',0.0,0.0,0.0,0.0,0.0
8,119_1,Tell me the reasons why customers like Antonia Racer Tank,9,https://pic.imgdb.cn/item/67113527d29ded1a8c729578.png,scroll [down],0.0,0.0,0.0,0.0,0.0
9,119_1,Tell me the reasons why customers like Antonia Racer Tank,10,https://pic.imgdb.cn/item/67113527d29ded1a8c729578.png,type [17597] [Antonia Racer Tank] [1],0.0,0.0,0.0,0.0,0.0
10,119_1,Tell me the reasons why customers like Antonia Racer Tank,11,https://pic.imgdb.cn/item/67113527d29ded1a8c7295e7.png,click [16881]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
11,119_1,Tell me the reasons why customers like Antonia Racer Tank,12,https://pic.imgdb.cn/item/67113527d29ded1a8c729619.png,click [16881]link '\ue608 CATALOG' focused: True,0.0,0.0,0.0,0.0,0.0
12,119_1,Tell me the reasons why customers like Antonia Racer Tank,13,https://pic.imgdb.cn/item/67113528d29ded1a8c72966a.png,type [17597] [Antonia Racer Tank] [1],0.0,0.0,0.0,0.0,0.0
13,119_1,Tell me the reasons why customers like Antonia Racer Tank,14,https://pic.imgdb.cn/item/67113528d29ded1a8c7296a1.png,click [17598]button 'Search',0.0,0.0,0.0,0.0,0.0
14,119_1,Tell me the reasons why customers like Antonia Racer Tank,15,https://pic.imgdb.cn/item/67113528d29ded1a8c729707.png,click [16887]link '\ue609 MARKETING',0.0,0.0,0.0,0.0,0.0
15,119_1,Tell me the reasons why customers like Antonia Racer Tank,16,https://pic.imgdb.cn/item/67113528d29ded1a8c729750.png,click [17110]link 'All Reviews',0.0,0.0,0.0,0.0,0.0
0,455_1,"Disable lHelios Endurance Tank from the site, they are facing some quality issues.",1,https://pic.imgdb.cn/item/671130d2d29ded1a8c6e330f.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
0,774_1,Delete all pending reviews with less than 4 stars,1,https://pic.imgdb.cn/item/67113102d29ded1a8c6e7114.png,click [89]link '\ue609 MARKETING',0.0,0.0,0.0,0.0,0.0
1,774_1,Delete all pending reviews with less than 4 stars,2,https://pic.imgdb.cn/item/67113425d29ded1a8c713f19.png,click [314]link 'Pending Reviews',0.0,0.0,0.0,0.0,0.0
2,774_1,Delete all pending reviews with less than 4 stars,3,https://pic.imgdb.cn/item/67113529d29ded1a8c7298bb.png,click [1249]checkbox '' checked: false,0.0,0.0,0.0,0.0,0.0
3,774_1,Delete all pending reviews with less than 4 stars,4,https://pic.imgdb.cn/item/6711352ad29ded1a8c729908.png,click [1257]checkbox '' checked: false,0.0,0.0,0.0,0.0,0.0
4,774_1,Delete all pending reviews with less than 4 stars,5,https://pic.imgdb.cn/item/6711352ad29ded1a8c72997c.png,click [2160]button 'Search',0.0,0.0,0.0,0.0,0.0
5,774_1,Delete all pending reviews with less than 4 stars,6,https://pic.imgdb.cn/item/6711352ad29ded1a8c7299c0.png,click [3238]checkbox '\ue62d' checked: true,0.0,0.0,0.0,0.0,0.0
6,774_1,Delete all pending reviews with less than 4 stars,7,https://pic.imgdb.cn/item/6711352ad29ded1a8c729a20.png,click [3238]checkbox '' focused: True checked: false,0.0,0.0,0.0,0.0,0.0
7,774_1,Delete all pending reviews with less than 4 stars,8,https://pic.imgdb.cn/item/6711352bd29ded1a8c729a4d.png,click [3242]checkbox '' checked: false,0.0,0.0,0.0,0.0,0.0
8,774_1,Delete all pending reviews with less than 4 stars,9,https://pic.imgdb.cn/item/6711352bd29ded1a8c729a8e.png,click [3172]button 'Search',0.0,0.0,0.0,0.0,0.0
9,774_1,Delete all pending reviews with less than 4 stars,10,https://pic.imgdb.cn/item/6711352bd29ded1a8c729aec.png,click [4471]checkbox '\ue62d' checked: true,0.0,0.0,0.0,0.0,0.0
10,774_1,Delete all pending reviews with less than 4 stars,11,https://pic.imgdb.cn/item/6711352bd29ded1a8c729b1b.png,click [4471]checkbox '' focused: True checked: false,0.0,0.0,0.0,0.0,0.0
11,774_1,Delete all pending reviews with less than 4 stars,12,https://pic.imgdb.cn/item/6711352cd29ded1a8c729b6c.png,click [4471]checkbox '\ue62d' focused: True checked: true,0.0,0.0,0.0,0.0,0.0
12,774_1,Delete all pending reviews with less than 4 stars,13,https://pic.imgdb.cn/item/6711352cd29ded1a8c729bd0.png,click [4471]checkbox '' focused: True checked: false,0.0,0.0,0.0,0.0,0.0
13,774_1,Delete all pending reviews with less than 4 stars,14,https://pic.imgdb.cn/item/6711352cd29ded1a8c729b6c.png,click [4790]button '\ue629',0.0,0.0,0.0,0.0,0.0
14,774_1,Delete all pending reviews with less than 4 stars,15,https://pic.imgdb.cn/item/6711352bd29ded1a8c729aec.png,click [4790]button '\ue629',0.0,0.0,0.0,0.0,0.0
0,496_1,Update order #299 with the Federal Express tracking number 8974568499,1,https://pic.imgdb.cn/item/6711308ed29ded1a8c6dd627.png,click [916]row 'http://metis.lti.cs.cmu.edu:7780/admin/sales/order/view/order_id/299/',0.0,0.0,0.0,0.0,0.0
1,496_1,Update order #299 with the Federal Express tracking number 8974568499,2,https://pic.imgdb.cn/item/6711342fd29ded1a8c714f5c.png,click [1912]link 'Shipments',0.0,0.0,0.0,0.0,0.0
2,496_1,Update order #299 with the Federal Express tracking number 8974568499,3,https://pic.imgdb.cn/item/671144e6d29ded1a8c83875f.png,click [1906]link 'Information',0.0,0.0,0.0,0.0,0.0
3,496_1,Update order #299 with the Federal Express tracking number 8974568499,4,https://pic.imgdb.cn/item/6711342fd29ded1a8c714f5c.png,click [1912]link 'Shipments',0.0,0.0,0.0,0.0,0.0
4,496_1,Update order #299 with the Federal Express tracking number 8974568499,5,https://pic.imgdb.cn/item/671144e6d29ded1a8c83875f.png,click [1912]link 'Shipments' focused: True,0.0,0.0,0.0,0.0,0.0
5,496_1,Update order #299 with the Federal Express tracking number 8974568499,6,https://pic.imgdb.cn/item/671144e6d29ded1a8c83875f.png,scroll [down],0.0,0.0,0.0,0.0,0.0
6,496_1,Update order #299 with the Federal Express tracking number 8974568499,7,https://pic.imgdb.cn/item/671144e6d29ded1a8c83875f.png,scroll [down],0.0,0.0,0.0,0.0,0.0
7,496_1,Update order #299 with the Federal Express tracking number 8974568499,8,https://pic.imgdb.cn/item/671144e6d29ded1a8c83875f.png,click [5791]LayoutTableCell 'Action',0.0,0.0,0.0,0.0,0.0
8,496_1,Update order #299 with the Federal Express tracking number 8974568499,9,https://pic.imgdb.cn/item/671144e6d29ded1a8c83875f.png,type [5782] [8974568499] [1],0.0,0.0,0.0,0.0,0.0
9,496_1,Update order #299 with the Federal Express tracking number 8974568499,10,https://pic.imgdb.cn/item/671144e8d29ded1a8c838b22.png,click [5827]button 'Clear all',0.0,0.0,0.0,0.0,0.0
10,496_1,Update order #299 with the Federal Express tracking number 8974568499,11,https://pic.imgdb.cn/item/671144e8d29ded1a8c838b86.png,click [5791]LayoutTableCell 'Action',0.0,0.0,0.0,0.0,0.0
11,496_1,Update order #299 with the Federal Express tracking number 8974568499,12,https://pic.imgdb.cn/item/671144e8d29ded1a8c838b86.png,click [5791]LayoutTableCell 'Action',0.0,0.0,0.0,0.0,0.0
12,496_1,Update order #299 with the Federal Express tracking number 8974568499,13,https://pic.imgdb.cn/item/671144e8d29ded1a8c838b86.png,click [5730]button 'Actions',0.0,0.0,0.0,0.0,0.0
13,496_1,Update order #299 with the Federal Express tracking number 8974568499,14,https://pic.imgdb.cn/item/671144e9d29ded1a8c838c80.png,click [5791]LayoutTableCell 'Action',0.0,0.0,0.0,0.0,0.0
14,496_1,Update order #299 with the Federal Express tracking number 8974568499,15,https://pic.imgdb.cn/item/671144e8d29ded1a8c838b86.png,click [5791]LayoutTableCell 'Action',0.0,0.0,0.0,0.0,0.0
15,496_1,Update order #299 with the Federal Express tracking number 8974568499,16,https://pic.imgdb.cn/item/671144e8d29ded1a8c838b86.png,click [5791]LayoutTableCell 'Action',0.0,0.0,0.0,0.0,0.0
0,119_2,Tell me the reasons why customers like Antonia Racer Tank,1,https://pic.imgdb.cn/item/6711307ad29ded1a8c6dbd5c.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,119_2,Tell me the reasons why customers like Antonia Racer Tank,2,https://pic.imgdb.cn/item/67113109d29ded1a8c6e79ff.png,click [957]gridcell 'Antonia Racer Tank' required: False,0.0,0.0,0.0,0.0,0.0
2,119_2,Tell me the reasons why customers like Antonia Racer Tank,3,https://pic.imgdb.cn/item/67113109d29ded1a8c6e79ff.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
3,119_2,Tell me the reasons why customers like Antonia Racer Tank,4,https://pic.imgdb.cn/item/671144ead29ded1a8c838f30.png,type [1930] [Antonia racer tank reviews] [1],0.0,0.0,0.0,0.0,0.0
4,119_2,Tell me the reasons why customers like Antonia Racer Tank,5,https://pic.imgdb.cn/item/671144ead29ded1a8c838f65.png,type [1930] [Antonia Racer Tank] [1],0.0,0.0,0.0,0.0,0.0
5,119_2,Tell me the reasons why customers like Antonia Racer Tank,6,https://pic.imgdb.cn/item/671144ebd29ded1a8c838fc0.png,type [1930] [Antonia Racer Tank reviews] [1],0.0,0.0,0.0,0.0,0.0
6,119_2,Tell me the reasons why customers like Antonia Racer Tank,7,https://pic.imgdb.cn/item/671144ebd29ded1a8c83900d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
7,119_2,Tell me the reasons why customers like Antonia Racer Tank,8,https://pic.imgdb.cn/item/671144ebd29ded1a8c83900d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
8,119_2,Tell me the reasons why customers like Antonia Racer Tank,9,https://pic.imgdb.cn/item/671144ebd29ded1a8c83900d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
9,119_2,Tell me the reasons why customers like Antonia Racer Tank,10,https://pic.imgdb.cn/item/671144ebd29ded1a8c83900d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
10,119_2,Tell me the reasons why customers like Antonia Racer Tank,11,https://pic.imgdb.cn/item/671144ebd29ded1a8c83900d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
11,119_2,Tell me the reasons why customers like Antonia Racer Tank,12,https://pic.imgdb.cn/item/671144ebd29ded1a8c83900d.png,scroll [down],0.0,0.0,0.0,0.0,0.0
12,119_2,Tell me the reasons why customers like Antonia Racer Tank,13,https://pic.imgdb.cn/item/671144ebd29ded1a8c83900d.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,131_2,What's the total number of items sold in the most recent 7 orders?,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da9ac.png,stop [5+4+3+4+2],0.0,0.0,0.0,0.0,0.0
0,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,1,https://pic.imgdb.cn/item/671144edd29ded1a8c8392c1.png,click [83]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
1,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,2,https://pic.imgdb.cn/item/671144edd29ded1a8c839364.png,click [199]link 'Products',0.0,0.0,0.0,0.0,0.0
2,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,3,https://pic.imgdb.cn/item/671144edd29ded1a8c8393c8.png,type [1818] [Olivia zip jacket] [1],0.0,0.0,0.0,0.0,0.0
3,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,4,https://pic.imgdb.cn/item/671144eed29ded1a8c83940e.png,click [1160]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
4,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,5,https://pic.imgdb.cn/item/671144eed29ded1a8c839462.png,click [1160]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
5,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,6,https://pic.imgdb.cn/item/671144eed29ded1a8c83951d.png,click [1160]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
6,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,7,https://pic.imgdb.cn/item/671144eed29ded1a8c839585.png,click [1147]link 'Magento Admin Panel',0.0,0.0,0.0,0.0,0.0
7,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,8,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [15393]link '\ue608 CATALOG',0.0,0.0,0.0,0.0,0.0
8,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,9,https://pic.imgdb.cn/item/6711312cd29ded1a8c6ea675.png,click [15611]link 'Products',0.0,0.0,0.0,0.0,0.0
9,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,10,https://pic.imgdb.cn/item/671144efd29ded1a8c8396ab.png,click [16486]link '\ue603 CUSTOMERS',0.0,0.0,0.0,0.0,0.0
10,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,11,https://pic.imgdb.cn/item/671144efd29ded1a8c839708.png,click [16486]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
11,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,12,https://pic.imgdb.cn/item/671144eed29ded1a8c83951d.png,click [16486]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
12,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,13,https://pic.imgdb.cn/item/671144eed29ded1a8c839585.png,click [16486]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
13,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,14,https://pic.imgdb.cn/item/671144eed29ded1a8c83951d.png,click [16486]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
14,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,15,https://pic.imgdb.cn/item/671144eed29ded1a8c839585.png,click [16486]link '\ue603 CUSTOMERS' focused: True,0.0,0.0,0.0,0.0,0.0
15,244_3,Show me the email address of the customer who is the most unhappy with Olivia zip jacket,16,https://pic.imgdb.cn/item/671144eed29ded1a8c83951d.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,204_1,Get the product name and discounted price (low to high) of the most recent completed order,1,https://pic.imgdb.cn/item/6711306dd29ded1a8c6da97e.png,click [916]row 'http://metis.lti.cs.cmu.edu:7780/admin/sales/order/view/order_id/299/',0.0,0.0,0.0,0.0,0.0
1,204_1,Get the product name and discounted price (low to high) of the most recent completed order,2,https://pic.imgdb.cn/item/671144f1d29ded1a8c839a8e.png,stop [N/A],0.0,0.0,0.0,0.0,0.0
0,496_2,Update order #299 with the Federal Express tracking number 8974568499,1,https://pic.imgdb.cn/item/671144f1d29ded1a8c839aea.png,click [916]row 'http://metis.lti.cs.cmu.edu:7780/admin/sales/order/view/order_id/299/',0.0,0.0,0.0,0.0,0.0
1,496_2,Update order #299 with the Federal Express tracking number 8974568499,2,https://pic.imgdb.cn/item/671144f1d29ded1a8c839b63.png,click [1912]link 'Shipments',0.0,0.0,0.0,0.0,0.0
2,496_2,Update order #299 with the Federal Express tracking number 8974568499,3,https://pic.imgdb.cn/item/671144f2d29ded1a8c839c2f.png,click [4396]LayoutTableCell 'Ship-to Name',0.0,0.0,0.0,0.0,0.0
3,496_2,Update order #299 with the Federal Express tracking number 8974568499,4,https://pic.imgdb.cn/item/671144f2d29ded1a8c839c9f.png,click [1912]link 'Shipments',0.0,0.0,0.0,0.0,0.0
4,496_2,Update order #299 with the Federal Express tracking number 8974568499,5,https://pic.imgdb.cn/item/671144f2d29ded1a8c839d10.png,click [4400]textbox 'Search by keyword' required: False,0.0,0.0,0.0,0.0,0.0
5,496_2,Update order #299 with the Federal Express tracking number 8974568499,6,https://pic.imgdb.cn/item/671144f2d29ded1a8c839d6d.png,click [4400]textbox 'Search by keyword' focused: True required: False,0.0,0.0,0.0,0.0,0.0
6,496_2,Update order #299 with the Federal Express tracking number 8974568499,7,https://pic.imgdb.cn/item/671144f2d29ded1a8c839d6d.png,click [4400]textbox 'Search by keyword' focused: True required: False,0.0,0.0,0.0,0.0,0.0
7,496_2,Update order #299 with the Federal Express tracking number 8974568499,8,https://pic.imgdb.cn/item/671144f2d29ded1a8c839d6d.png,type [4400] [8974568499] [1],0.0,0.0,0.0,0.0,0.0
8,496_2,Update order #299 with the Federal Express tracking number 8974568499,9,https://pic.imgdb.cn/item/671144f3d29ded1a8c839eda.png,click [4425]button 'Search',0.0,0.0,0.0,0.0,0.0
9,496_2,Update order #299 with the Federal Express tracking number 8974568499,10,https://pic.imgdb.cn/item/671144f3d29ded1a8c839f60.png,click [1912]link 'Shipments',0.0,0.0,0.0,0.0,0.0
